node idx,drug id,pubchem_cid,smiles
2251,DB08890,16158208.0,CC1C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)CNC(=O)C(NC2=O)C(C)O)C(=O)NC(CC4=CC=C(C=C4)O)C(=O)O)C(=O)NC(CSSCC(C(=O)N3)N)C(=O)NC(C(=O)N5CCCC5C(=O)N1)CC(=O)N)CC6=CC=C(C=C6)O)CCC(=O)O
2252,DB08892,11281011.0,CC(C)C(OC(=O)C(C)C)OC(=O)NCC(CC(=O)O)C1=CC=C(C=C1)Cl
2253,DB08893,9865528.0,C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O
2254,DB08894,,
2255,DB08895,9926791.0,CC1CCN(CC1N(C)C2=NC=NC3=C2C=CN3)C(=O)CC#N
2256,DB08896,11167602.0,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F
2257,DB08897,11434515.0,C1C[N+]2(CCC1C(C2)OC(=O)C(C3=CC=CS3)(C4=CC=CS4)O)CCCOC5=CC=CC=C5
2258,DB08898,,
2259,DB08899,15951529.0,CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C
2260,DB08900,,
2261,DB08901,24826799.0,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5
2262,DB08902,,
2263,DB08903,5388906.0,CN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O
2264,DB08904,,
2265,DB08905,11273.0,CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4=O)C)O
2266,DB08906,9854489.0,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)SCF)OC(=O)C5=CC=CO5)C)O)F)C)F
2267,DB08907,24812758.0,CC1=C(C=C(C=C1)C2C(C(C(C(O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F
2268,DB08908,637568.0,COC(=O)C=CC(=O)OC
2269,DB08909,10482134.0,C1=CC=C(C=C1)CCCC(=O)OCC(COC(=O)CCCC2=CC=CC=C2)OC(=O)CCCC3=CC=CC=C3
2270,DB08910,134780.0,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N
2271,DB08911,11707110.0,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5
2272,DB08912,44462760.0,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F
2273,DB08913,,
2274,DB08916,10184653.0,CN(C)CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCOC4
2275,DB08917,,
2276,DB08918,6917779.0,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2
2277,DB08922,115368.0,C1CCC2C(C1)C(=O)N(C2=O)CCCCN3CCN(CC3)C4=NSC5=CC=CC=C54
2278,DB08925,3033226.0,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)NO
2279,DB08927,73333.0,CCNC(=O)N1CCN(CC1)CCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F
2280,DB08930,54726191.0,CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O
2281,DB08931,11304743.0,CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC
2282,DB08932,16004692.0,CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br
2283,DB08933,3003141.0,C1C(SC(=C(C#N)N2C=CN=C2)S1)C3=C(C=C(C=C3)Cl)Cl
2284,DB08934,45375808.0,CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3
2285,DB08935,,
2286,DB08936,2710.0,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
2287,DB08938,122706784.0,O.[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3]
2288,DB08940,3824.0,CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
2289,DB08941,11779629.0,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
2290,DB08942,54677972.0,CC1=CC(=NO1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O
2291,DB08943,3760.0,C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
2292,DB08947,65492.0,CC(C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O
2293,DB08949,,
2294,DB08950,33625.0,C1CN(CCC1NC(=O)C2=CC=CC=C2)CCC3=CNC4=CC=CC=C43
2295,DB08951,3718.0,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
2296,DB08952,71955.0,CC(C)NCC(COC1=CC=CC2=C1C=CC2)O
2297,DB08953,44668.0,C1CNCCC1CCC2=CNC3=CC=CC=C32
2298,DB08954,3689.0,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3
2299,DB08955,68704.0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NO
2300,DB08957,3609.0,C1=CC(=C(C=C1C(CNCCCCCCNCC(C2=CC(=C(C=C2)O)O)O)O)O)O
2301,DB08958,3607.0,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N
2302,DB08960,3604.0,C[N+](C)(C)CCCCCC[N+](C)(C)C
2303,DB08961,2273.0,C1=CSC(=C1)CNC2=CC(=C(C=C2C3=NNN=N3)S(=O)(=O)N)Cl
2304,DB08962,12818200.0,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC2C3CCC(C2O)(C3(C)C)C
2305,DB08964,5282237.0,CCCCC(C)(C)C(C=CC1C(CC(=O)C1CCCCC=CC(=O)OC)O)O
2306,DB08965,3084092.0,CC(C)C1C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C
2307,DB08967,3089.0,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)S(=O)(=O)N(C)C)N(C)C
2308,DB08970,11794741.0,CC12CC(C3(C(C1CC(=C)C2(C(=O)CO)O)CCC4=CC(=O)C=CC43C)F)O
2309,DB08971,9053.0,CC1CC2C3CC(C4=CC(=O)C=CC4(C3C(CC2(C1C(=O)CO)C)O)C)F
2310,DB08972,3374.0,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O
2311,DB08974,35802.0,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F
2312,DB08976,3360.0,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC=C(C3=NC=C2)C(F)(F)F
2313,DB08980,3336.0,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3
2314,DB08981,3335.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CCC(=O)O
2315,DB08983,65777.0,CC(C)(C(=O)OCCOC(=O)C1=CN=CC=C1)OC2=CC=C(C=C2)Cl
2316,DB08984,35375.0,C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F
2317,DB08985,3306.0,CCNCC(C1=CC(=CC=C1)O)O
2318,DB08986,135413553.0,CCN=C1NC2=C(C=C(C=C2)Cl)C(O1)(C)C3=CC=CC=C3
2319,DB08987,37497.0,CCCN(CC)C(CC)C(=O)NC1=C(C=CC=C1C)C
2320,DB08991,3242.0,CC1=CC(=NC(=N1)N2C(=CC(=N2)C)OC)OC
2321,DB08992,3236.0,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2
2322,DB08993,20055267.0,C1CN=C(NC1C2C(=O)NCC(C(=O)NC(C(=O)NC(C(=O)NC(=CNC(=O)N)C(=O)N2)CO)CO)NC(=O)CC(C(CCN)O)N)N
2323,DB08994,29088.0,C1=CC=C(C=C1)C2=C(OC(=N2)N(CCO)CCO)C3=CC=CC=C3
2324,DB08996,94280.0,CC1(C2=CC=CC=C2N(C3=CC=CC=C31)CCCN(C)C)C
2325,DB08997,30843.0,C1CN(CCC1C2(CCC(=O)NC2=O)C3=CC=CC=C3)CC4=CC=CC=C4
2326,DB08999,7608.0,CC(CC1CCCC1)NC
2327,DB09000,62865.0,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C#N)CN(C)C
2328,DB09001,71196.0,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2.CC(CC1CCCCC1)NC
2329,DB09007,6475.0,CC(C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCCN(C)C
2330,DB09008,5773.0,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CS3)C(=O)[O-])C[N+]4=CC=CC=C4
2331,DB09009,32170.0,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC
2332,DB09010,2577.0,CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F
2333,DB09011,10391.0,C1=CC=C(C=C1)CNC(=O)CCCl
2334,DB09013,2309.0,CC(C)NCC(COC1=CC=CC2=C1OC(=C2)C(=O)C)O
2335,DB09014,10240.0,CCCCSC1=CC=C(C=C1)C(C2=CC=CC=C2)SCCN(C)C
2336,DB09015,656615.0,CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(CCC(=O)O)O)C
2337,DB09016,,
2338,DB09017,2451.0,CC1=NN=C2N1C3=C(C=C(S3)Br)C(=NC2)C4=CC=CC=C4Cl
2339,DB09018,2446.0,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br
2340,DB09020,2391.0,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3
2341,DB09021,28425.0,CNCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
2342,DB09022,2318.0,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2
2343,DB09023,9330.0,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O
2344,DB09026,5493444.0,CC(C)C(CC1=CC(=C(C=C1)OC)OCCCOC)CC(C(CC(C(C)C)C(=O)NCC(C)(C)C(=O)N)O)N
2345,DB09027,67505836.0,CC(C)C(C(=O)N1CC2(CC2)CC1C3=NC=C(N3)C4=CC5=C(C=C4)C6=C(C5(F)F)C=C(C=C6)C7=CC8=C(C=C7)N=C(N8)C9C1CCC(C1)N9C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC
2346,DB09029,,
2347,DB09030,10077130.0,CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C
2348,DB09031,3599.0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
2349,DB09033,,
2350,DB09034,24965990.0,CC1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl
2351,DB09035,,
2352,DB09036,,
2353,DB09037,,
2354,DB09038,11949646.0,C1COCC1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)C4C(C(C(C(O4)CO)O)O)O)Cl
2355,DB09039,23652731.0,CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O
2356,DB09042,11476460.0,CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4CC(OC4=O)COP(=O)(O)O)F
2357,DB09043,,
2358,DB09045,,
2359,DB09046,,
2360,DB09047,11567473.0,C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)C#N)N4CC5C(C4)OCCN5)F)C(=O)O
2361,DB09048,6451149.0,CC1=CC=CC=C1C2=CC(=NC=C2N(C)C(=O)C(C)(C)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)N4CCN(CC4)C
2362,DB09049,56959087.0,COCCOCCOCCOCCOCCOCCOCCOC1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC=C)O
2363,DB09050,53234134.0,CC(C)(C(=O)O)ON=C(C1=NSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC(=C(N4C)N)NC(=O)NCCN)C(=O)[O-]
2364,DB09052,,
2365,DB09053,24821094.0,C=CC(=O)N1CCCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N
2366,DB09054,11625818.0,CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5
2367,DB09055,5310993.0,CC1=CN=C(C=[N+]1[O-])C(=O)O
2368,DB09056,54260.0,CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2CC(OC(C2)C)C
2369,DB09057,,
2370,DB09059,5311010.0,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCCC(=O)NC(C(=O)N1)CC2=CC=C(C=C2)OCC)C(=O)N3CCCC3C(=O)NC(CCCN)C(=O)NCC(=O)N)CC(=O)N)C(C)O
2371,DB09060,9835049.0,C1CC(N2CC1N(C2=O)OS(=O)(=O)O)C(=O)N
2372,DB09061,644019.0,CCCCCC1=CC(=C(C(=C1)O)C2C=C(CCC2C(=C)C)C)O
2373,DB09062,71141.0,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC(C(=O)O)N)OC)SC2)C(=O)O
2374,DB09063,57379345.0,CC1=CC(=C(C=C1C2CCNCC2)OC(C)C)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)C(C)C)Cl
2375,DB09064,2763.0,CC(C)(C(=O)O)OC1=CC=C(C=C1)C2CC2(Cl)Cl
2376,DB09065,25151504.0,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5
2377,DB09066,,
2378,DB09067,,
2379,DB09068,9966051.0,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C
2380,DB09069,21109.0,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
2381,DB09070,444008.0,CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O
2382,DB09071,10220503.0,CCC(=O)NCC1CC1C2=C3CCOC3=CC=C2
2383,DB09072,23663870.0,C(CC(=O)[O-])CO.[Na+]
2384,DB09073,5330286.0,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=NC=C(C=C3)N4CCNCC4)C5CCCC5)C(=O)C
2385,DB09074,23725625.0,C1CC1C(=O)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F
2386,DB09075,10280735.0,CN1CCC2=C(C1)SC(=N2)C(=O)NC3CC(CCC3NC(=O)C(=O)NC4=NC=C(C=C4)Cl)C(=O)N(C)C
2387,DB09076,11519070.0,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5
2388,DB09077,,
2389,DB09078,9823820.0,COC1=CC2=NC=CC(=C2C=C1C(=O)N)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl
2390,DB09079,,
2391,DB09080,11504295.0,CC(C)(CC1=CC=C(C=C1)OC)NCC(C2=C3C(=CC(=C2)O)NC(=O)CO3)O
2392,DB09081,3686.0,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO
2393,DB09082,10184665.0,C1=CC(=C(C(=C1)Cl)COCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O)Cl
2394,DB09083,132999.0,CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CC3CC4=CC(=C(C=C34)OC)OC
2395,DB09084,12555.0,CN(C)CCCOC1=NN(C2=CC=CC=C21)CC3=CC=CC=C3
2396,DB09085,5411.0,CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C
2397,DB09087,24856.0,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[K+]
2398,DB09089,5573.0,CCC(COC(=O)C1=CC(=C(C(=C1)OC)OC)OC)(C2=CC=CC=C2)N(C)C
2399,DB09090,40704.0,CC1(C2CCC(C1C2)CCOCC[N+]3(CCOCC3)CC4=CC(=C(C=C4Br)OC)OC)C
2400,DB09091,162955.0,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CS)O)C)O
2401,DB09092,9913.0,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CN(C)CCO)O
2402,DB09093,,
2403,DB09095,11954369.0,CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C)F
2404,DB09096,7187.0,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2
2405,DB09097,3086401.0,CCCN1CC(CC2C1CC3=C(C2)C(=CC=C3)O)NS(=O)(=O)N(CC)CC
2406,DB09098,,
2407,DB09099,16129706.0,CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O
2408,DB09100,,
2409,DB09101,5277135.0,CC(C)C(CO)N1C=C(C(=O)C2=C1C=C(C(=C2)CC3=C(C(=CC=C3)Cl)F)OC)C(=O)O
2410,DB09102,25154714.0,CC(C)C(C(=O)N1CCCC1C2=NC=C(N2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5=CN=C(N5)C6CCCN6C(=O)C(C(C)C)NC(=O)OC)NC(=O)OC
2411,DB09103,,
2412,DB09104,14791.0,[OH-].[OH-].[Mg+2]
2413,DB09105,,
2414,DB09106,,
2415,DB09107,,
2416,DB09109,,
2417,DB09111,,
2418,DB09112,24529.0,N(=O)O
2419,DB09113,,
2420,DB09116,56955933.0,C(=[N-])=[N-].[Ca+2]
2421,DB09117,31264.0,CC1OC(OC(O1)C)C
2422,DB09118,5311454.0,CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O
2423,DB09119,179344.0,CC(=O)OC1CC2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N
2424,DB09121,6916934.0,C(C1C(C(C(C(O1)[S-])O)O)O)O.[Au+]
2425,DB09122,,
2426,DB09123,68861.0,CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(CC#N)O
2427,DB09124,9949848.0,CC1=CC2C(CCC3(C2CCC3(C)C(=O)C)C)C4(C1=CC(=O)CC4)C
2428,DB09125,13344.0,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[K+].[K+].[K+]
2429,DB09128,11978813.0,C1CN(CCN1CCCCOC2=CC3=C(C=C2)C=CC(=O)N3)C4=C5C=CSC5=CC=C4
2430,DB09129,6452300.0,[Cl-].[Cl-].[Cl-].[Cr+3]
2431,DB09130,23978.0,[Cu]
2432,DB09132,71464587.0,C1CN(CCN(CCN(CCN1CC(=O)O)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3]
2433,DB09133,3737.0,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I
2434,DB09134,3741.0,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
2435,DB09135,3743.0,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCCO)I
2436,DB09136,4695.0,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)O)S(=O)(=O)O
2437,DB09137,72958930.0,CC1=CC(=C(C(=C1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C.[Tc]
2438,DB09139,123801.0,C(O)(P(=O)(O)O)P(=O)(O)O.[Tc]
2439,DB09142,,
2440,DB09143,24775005.0,CC1CN(CC(O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F
2441,DB09146,91663255.0,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.O.O.O.[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
2442,DB09147,24877.0,[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[O-]P(=O)([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
2443,DB09148,11501341.0,CNC1=CC=C(C=C1)C=CC2=CC=C(C=C2)OCCOCCOCCF
2444,DB09149,24822371.0,CNC1=CC=C(C=C1)C=CC2=CN=C(C=C2)OCCOCCOCCF
2445,DB09153,5234.0,[Na+].[Cl-]
2446,DB09154,59701732.0,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]
2447,DB09156,3736.0,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I
2448,DB09161,,
2449,DB09163,,
2450,DB09165,6452753.0,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Tc+4]
2451,DB09166,3307.0,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C
2452,DB09167,5284550.0,CN(C)CCC=C1C2=CC=CC=C2CSC3=CC=CC=C31
2453,DB09173,621174.0,CCCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3
2454,DB09174,10070040.0,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2C)CCC3=CC=CC=C3)C(=O)OC
2455,DB09183,56640146.0,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O
2456,DB09184,11186829.0,COC1=C(C=C(C=C1)F)CC(C2CCOCC2)(C3CNCCO3)O
2457,DB09185,5666.0,CCOC1=CC=CC=C1OCC2CNCCO2
2458,DB09186,4500.0,CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC
2459,DB09187,3053755.0,CN1CCC23C(C1)C(CC(=O)N2)C4=C(O3)C=CC(=C4)Cl
2460,DB09190,23573.0,CC1(C2=CC=CC=C2C(O1)(CCCNC)C3=CC=CC=C3)C
2461,DB09194,40589.0,CCC1=NN(C(=O)N1CC)CCCN2CCN(CC2)C3=CC(=CC=C3)Cl
2462,DB09195,20055414.0,C1CC2CN3C(=NN=C3C2C1)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F
2463,DB09198,9826451.0,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC(=NC=N3)OC4=CC=C(C=C4)OC
2464,DB09199,204109.0,C1=CC=C(C(=C1)COC2=CC3=C(C=C2)C=C(C=C3)CC4C(=O)NC(=O)S4)F
2465,DB09200,3055168.0,CN1C2=C(C=CC(=C2)OC)N=C1COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4
2466,DB09201,2750.0,CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
2467,DB09202,2765.0,C1CC1C2=CC=CC=C2OCC3=NCCN3
2468,DB09203,7172.0,CNCC(C1=CC=C(C=C1)O)O
2469,DB09204,2239.0,CC(C)(C)NCC(CSC1=NC(=CS1)C2=CC=C(S2)C(=O)N)O
2470,DB09205,4260.0,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C
2471,DB09206,37264.0,CC(C)(COC(=O)N1CCN(CC1)C2=NC3=C(C(=C(C=C3C(=N2)N)OC)OC)OC)O
2472,DB09207,10993014.0,CCN1CCN(CC(C1)NC(=O)C2=CC(=C(C=C2OC)NC)Br)C
2473,DB09208,,
2474,DB09209,5311356.0,CN1CCC23C4C1CC5=C2C(=C(C=C5)OCCN6CCOCC6)OC3C(C=C4)O
2475,DB09210,4843.0,C1CC(=O)N(C1)CC(=O)N
2476,DB09211,6438378.0,CCCCC(C)CC(C=CC1C(CC(=O)C1CCCCC=CC(=O)O)O)O
2477,DB09212,3965.0,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O
2478,DB09213,39912.0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
2479,DB09214,667550.0,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
2480,DB09215,65679.0,CN1C2=C(C3=CC=CC=C3S1(=O)=O)OC(=O)N(C2=O)C4=CC=CC=N4
2481,DB09216,610479.0,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O
2482,DB09217,208910.0,CC1(C(=C(C(=O)O1)OCC2CC2)C3=CC=C(C=C3)S(=O)(=O)C)C
2483,DB09218,28718.0,CC1=C(C=CC=C1Cl)NC2=C(C=CC=N2)C(=O)O
2484,DB09219,28689.0,C1=CC=C2C(=C1)NC(=O)C(O2)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
2485,DB09220,47528.0,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-]
2486,DB09221,9817450.0,C1=C(N=C[N-]1)CC(C(=O)[O-])NC(=O)CCN.[Zn+2]
2487,DB09222,,
2488,DB09223,125564.0,CCN1CCN(CC1)C2=NC3=C(CCCCCC3)C(=C2)C4=CC=C(C=C4)F
2489,DB09224,15387.0,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F
2490,DB09225,5736.0,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl
2491,DB09226,46861612.0,C1CN(CCN1CCCCOC2=CC3=C(C=C2)OCC(=O)N3)C4=C(C(=CC=C4)Cl)Cl
2492,DB09227,443869.0,CC1=C(C(C(=C(N1)C)C(=O)OC2CCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC
2493,DB09228,,
2494,DB09229,2225.0,CC1=C(C(C(=C(N1)C)C(=O)OCC(=O)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
